Group Code,Group Name,Class Code,Class Name,Position Code,Position Name,Subposition Code,Subposition Name,MXIK Code,MXIK Name,Fetched At
001,"TIRIK HAYVONLAR",00101,"Tirik otlar, eshaklar",00101001,"Tirik otlar va eshaklar",00101001001,"Tirik otlar",00101001001000000,"Final code for 00101001001",2025-08-13T20:28:29.732Z
001,"TIRIK HAYVONLAR",00101,"Tirik otlar, eshaklar",00101001,"Tirik otlar va eshaklar",00101001003,"Tirik otlar (so’yish vaznida)",00101001003000000,"Final code for 00101001003",2025-08-13T20:28:30.049Z
001,"TIRIK HAYVONLAR",00101,"Tirik otlar, eshaklar",00101001,"Tirik otlar va eshaklar",00101001007,"Tirik eshaklar",00101001007000000,"Final code for 00101001007",2025-08-13T20:28:30.353Z
001,"TIRIK HAYVONLAR",00102,"Yirik shoxli tirik uy qoramollari",00102001,"Tirik yirik shoxli uy qoramollari",00102001001,"Tirik buqalar",00102001001000000,"Final code for 00102001001",2025-08-13T20:28:30.919Z
001,"TIRIK HAYVONLAR",00102,"Yirik shoxli tirik uy qoramollari",00102001,"Tirik yirik shoxli uy qoramollari",00102001002,"Tirik sigirlar",00102001002000000,"Final code for 00102001002",2025-08-13T20:28:31.263Z
001,"TIRIK HAYVONLAR",00102,"Yirik shoxli tirik uy qoramollari",00102001,"Tirik yirik shoxli uy qoramollari",00102001003,"Buzoqlar",00102001003000000,"Final code for 00102001003",2025-08-13T20:28:31.574Z
001,"TIRIK HAYVONLAR",00102,"Yirik shoxli tirik uy qoramollari",00102001,"Tirik yirik shoxli uy qoramollari",00102001004,"Tirik buqalar, sigirlar va buzoqlar (so’yish vaznida)",00102001004000000,"Final code for 00102001004",2025-08-13T20:28:31.892Z
001,"TIRIK HAYVONLAR",00103,"Tirik cho’chqalar",00103001,"Tirik cho’chqalar",00103001001,"Tirik cho’chqalar",00103001001000000,"Final code for 00103001001",2025-08-13T20:28:32.458Z
001,"TIRIK HAYVONLAR",00103,"Tirik cho’chqalar",00103001,"Tirik cho’chqalar",00103001003,"Tirik cho’chqalar (so’yish vaznida)",00103001003000000,"Final code for 00103001003",2025-08-13T20:28:32.783Z
001,"TIRIK HAYVONLAR",00104,"Tirik qo’ylar va echkilar",00104001,"Tirik qo’ylar va echkilar ",00104001001,"Tirik qo’ylar",00104001001000000,"Final code for 00104001001",2025-08-13T20:28:33.354Z
001,"TIRIK HAYVONLAR",00104,"Tirik qo’ylar va echkilar",00104001,"Tirik qo’ylar va echkilar ",00104001003,"Tirik echkilar",00104001003000000,"Final code for 00104001003",2025-08-13T20:28:33.786Z
001,"TIRIK HAYVONLAR",00104,"Tirik qo’ylar va echkilar",00104001,"Tirik qo’ylar va echkilar ",00104001005,"Tirik qo’ylar va echkilar (so’yish vaznida)",00104001005000000,"Final code for 00104001005",2025-08-13T20:28:34.102Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105001,"Tovuqlar, xo’rozlar va jo’jalar",00105001001,"Tovuqlar",00105001001000000,"Final code for 00105001001",2025-08-13T20:28:34.761Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105001,"Tovuqlar, xo’rozlar va jo’jalar",00105001002,"Xo’rozlar",00105001002000000,"Final code for 00105001002",2025-08-13T20:28:35.073Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105001,"Tovuqlar, xo’rozlar va jo’jalar",00105001003,"Tovuq jo’jalar",00105001003000000,"Final code for 00105001003",2025-08-13T20:28:35.390Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105002,"Kurka",00105002001,"Kurkalar",00105002001000000,"Final code for 00105002001",2025-08-13T20:28:35.837Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105003,"G’ozlar",00105003001,"G’ozlar",00105003001000000,"Final code for 00105003001",2025-08-13T20:28:36.382Z
001,"TIRIK HAYVONLAR",00105,"Tirik parrandalar (uy tovuqlari, o’rdaklar, g’ozlar va kurkalar)",00105004,"O’rdaklar",00105004001,"O’rdaklar",00105004001000000,"Final code for 00105004001",2025-08-13T20:28:36.819Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001001,"Oltinko’z",00199001001000000,"Final code for 00199001001",2025-08-13T20:28:37.411Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001002,"Gabrobrakon",00199001002000000,"Final code for 00199001002",2025-08-13T20:28:37.728Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001003,"Trixogramma",00199001003000000,"Final code for 00199001003",2025-08-13T20:28:38.047Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001004,"Zuluk",00199001004000000,"Final code for 00199001004",2025-08-13T20:28:38.359Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001007,"Chuvalchang",00199001007000000,"Final code for 00199001007",2025-08-13T20:28:38.665Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001008,"Asalari oilalari (paketlar)",00199001008000000,"Final code for 00199001008",2025-08-13T20:28:38.992Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001010,"Ipak qurti",00199001010000000,"Final code for 00199001010",2025-08-13T20:28:39.298Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199001,"Hashoratlar",00199001011,"Boshqa xashoratlar",00199001011000000,"Final code for 00199001011",2025-08-13T20:28:39.604Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199002,"Sudralib yuruvchilar (shu jumladan ilon va toshbaqalar)",00199002001,"Sudralib yuruvchilar (shu jumladan ilonlar va toshbaqalar)",00199002001000000,"Final code for 00199002001",2025-08-13T20:28:40.032Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003001,"To’tiqushlar",00199003001000000,"Final code for 00199003001",2025-08-13T20:28:40.483Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003002,"Tovuslar",00199003002000000,"Final code for 00199003002",2025-08-13T20:28:40.792Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003003,"Oltin tustovuqlar",00199003003000000,"Final code for 00199003003",2025-08-13T20:28:41.105Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003004,"Tuyaqushlar",00199003004000000,"Final code for 00199003004",2025-08-13T20:28:41.437Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003006,"Lochinlar",00199003006000000,"Final code for 00199003006",2025-08-13T20:28:41.739Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003007,"Amadinalar",00199003007000000,"Final code for 00199003007",2025-08-13T20:28:42.040Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003008,"Kakliklar",00199003008000000,"Final code for 00199003008",2025-08-13T20:28:42.343Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003009,"Bedana",00199003009000000,"Final code for 00199003009",2025-08-13T20:28:42.647Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199003,"Qushlar",00199003011,"Boshqa parrandalar",00199003011000000,"Final code for 00199003011",2025-08-13T20:28:42.960Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008001,"Tirik tuyalar va tuya oilasiga kiruvchi boshqa hayvonlar",00199008001000000,"Final code for 00199008001",2025-08-13T20:28:43.413Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008002,"Tirik tuyalar (so’yish vaznida)",00199008002000000,"Final code for 00199008002",2025-08-13T20:28:43.840Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008003,"Quyonlar",00199008003000000,"Final code for 00199008003",2025-08-13T20:28:44.144Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008004,"Sichqonlar",00199008004000000,"Final code for 00199008004",2025-08-13T20:28:44.457Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008006,"Dengiz cho’chqalari",00199008006000000,"Final code for 00199008006",2025-08-13T20:28:44.760Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008007,"Xomyaklar",00199008007000000,"Final code for 00199008007",2025-08-13T20:28:45.185Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008008,"Itlar",00199008008000000,"Final code for 00199008008",2025-08-13T20:28:45.498Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008009,"Yenotlar",00199008009000000,"Final code for 00199008009",2025-08-13T20:28:45.820Z
001,"TIRIK HAYVONLAR",00199,"Boshqa tirik hayvonlar",00199008,"Sutemizuvchilar",00199008013,"Boshqa sut emizuvchilar",00199008013000000,"Final code for 00199008013",2025-08-13T20:28:46.235Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201001,"Yangi, sovutilgan yoki muzlatilgan lahm yirik qoramol go’shti",00201001001,"Sovutilgan lahm mol go’shti",00201001001000000,"Final code for 00201001001",2025-08-13T20:28:46.925Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201001,"Yangi, sovutilgan yoki muzlatilgan lahm yirik qoramol go’shti",00201001002,"Muzlatilgan suyaksiz go’sht (mol go’shti)",00201001002000000,"Final code for 00201001002",2025-08-13T20:28:47.256Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201001,"Yangi, sovutilgan yoki muzlatilgan lahm yirik qoramol go’shti",00201001003,"Muzlatilgan suyaksiz mol go’shti, maydalangan",00201001003000000,"Final code for 00201001003",2025-08-13T20:28:47.563Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201001,"Yangi, sovutilgan yoki muzlatilgan lahm yirik qoramol go’shti",00201001004,"Mol go’shtidan farsh",00201001004000000,"Final code for 00201001004",2025-08-13T20:28:47.867Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201002,"Yangi, sovutilgan yoki muzlatilgan qoramollarning to’liq va yarim qovurg’a suyaklari",00201002001,"Yangi, sovutilgan yirik qoramol to’liq va yarim qovurg’a go’shti (mol go’shti)",00201002001000000,"Final code for 00201002001",2025-08-13T20:28:48.297Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201002,"Yangi, sovutilgan yoki muzlatilgan qoramollarning to’liq va yarim qovurg’a suyaklari",00201002002,"Muzlatilgan yirik qoramol to’liq va yarim qovurg’a go’shti (mol go’shti)",00201002002000000,"Final code for 00201002002",2025-08-13T20:28:48.599Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201003,"Yangi, sovutilgan yoki muzlatilgan, kesib olingan lahm yirik qoramol go’shti",00201003001,"Yangi, sovutilgan suyakli mol go’shti",00201003001000000,"Final code for 00201003001",2025-08-13T20:28:49.034Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00201,"Yangi, sovutilgan yoki muzlatilgan qoramol go’shti",00201003,"Yangi, sovutilgan yoki muzlatilgan, kesib olingan lahm yirik qoramol go’shti",00201003002,"Suyakli mol go’shti, muzlatilgan",00201003002000000,"Final code for 00201003002",2025-08-13T20:28:49.342Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203001,"Lahm go’sht",00203001001,"Sovutilgan lahm cho’chqa go’shti",00203001001000000,"Final code for 00203001001",2025-08-13T20:28:49.895Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203001,"Lahm go’sht",00203001002,"Cho’chqa go’shti qiymasi",00203001002000000,"Final code for 00203001002",2025-08-13T20:28:50.208Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203001,"Lahm go’sht",00203001003,"Muzlatilgan lahm cho’chqa go’shti",00203001003000000,"Final code for 00203001003",2025-08-13T20:28:50.517Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203002,"Yangi, sovutilgan yoki muzlatilgan lahm cho’chqa go’shti",00203002001,"Yangi, sovutilgan bo’lingan cho’chqa go’shti",00203002001000000,"Final code for 00203002001",2025-08-13T20:28:50.944Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203002,"Yangi, sovutilgan yoki muzlatilgan lahm cho’chqa go’shti",00203002002,"Muzlatilgan bo’lingan cho’chqa go’shti",00203002002000000,"Final code for 00203002002",2025-08-13T20:28:51.249Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203003,"Yangi, sovutilgan yoki muzlatilgan qovurg’a yoki yarim qovurg’a suyaklari",00203003001,"Muzlatilgan qovurg’a yoki yarim qovurg’a suyaklari cho’chqa go’shti",00203003001000000,"Final code for 00203003001",2025-08-13T20:28:51.697Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00203,"Cho’chqa go’shti, yangi so’yilgan, sovutilgan yoki muzlatilgan",00203003,"Yangi, sovutilgan yoki muzlatilgan qovurg’a yoki yarim qovurg’a suyaklari",00203003002,"Yangi so’yilgan qovurg’a yoki yarim qovurg’a, sovutilgan cho’chqa go’shti",00203003002000000,"Final code for 00203003002",2025-08-13T20:28:52.012Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204001,"Yangi, sovutilgan yoki muzlatilgan lahm qo’y go’shti",00204001001,"Bo’lingan yangi, sovutilgan lahm qo’y go’shti",00204001001000000,"Final code for 00204001001",2025-08-13T20:28:52.573Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204001,"Yangi, sovutilgan yoki muzlatilgan lahm qo’y go’shti",00204001005,"Bo’lingan muzlatilgan lahm qo’y go’shti",00204001005000000,"Final code for 00204001005",2025-08-13T20:28:52.885Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204002,"Lahm qo’y go’shti",00204002001,"Sovutilgan, yangi so’yilgan lahm qo’y go’shti",00204002001000000,"Final code for 00204002001",2025-08-13T20:28:53.326Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204002,"Lahm qo’y go’shti",00204002002,"Muzlatilgan qo’y go’shti",00204002002000000,"Final code for 00204002002",2025-08-13T20:28:53.642Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204002,"Lahm qo’y go’shti",00204002003,"Qo’y go’shti qiymasi",00204002003000000,"Final code for 00204002003",2025-08-13T20:28:53.970Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204003,"Yangi, sovutilgan yoki muzlatilgan qo’y qovurg’asi yoki yarim qovurg’a suyaklari",00204003001,"Yangi so’yilgan, sovutilgan qo’y qovurg’asi yoki yarim qovurg’a go’shti",00204003001000000,"Final code for 00204003001",2025-08-13T20:28:54.627Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204003,"Yangi, sovutilgan yoki muzlatilgan qo’y qovurg’asi yoki yarim qovurg’a suyaklari",00204003002,"Muzlatilgan qo’y qovurg’asi yoki yarim qovurg’a suyaklari",00204003002000000,"Final code for 00204003002",2025-08-13T20:28:54.927Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204004,"Bo’lingan yangi, sovutilgan yoki muzlatilgan lahm echki go’shti",00204004001,"Bo’lingan yangi, sovutilgan echki go’shti",00204004001000000,"Final code for 00204004001",2025-08-13T20:28:55.370Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204004,"Bo’lingan yangi, sovutilgan yoki muzlatilgan lahm echki go’shti",00204004002,"Bo’lingan muzlatilgan echki go’shti",00204004002000000,"Final code for 00204004002",2025-08-13T20:28:55.689Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204005,"Lahm echki go’shti",00204005001,"Yangi, sovutilgan echki go’shti",00204005001000000,"Final code for 00204005001",2025-08-13T20:28:56.242Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204005,"Lahm echki go’shti",00204005002,"Muzlatilgan echki go’shti",00204005002000000,"Final code for 00204005002",2025-08-13T20:28:56.554Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204005,"Lahm echki go’shti",00204005003,"Echki go’shti qiymasi",00204005003000000,"Final code for 00204005003",2025-08-13T20:28:56.863Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204006,"Yangi, sovutilgan yoki muzlatilgan echki qovurg’asi yoki yarim qovurg’a suyaklari",00204006001,"Yangi so’yilgan, sovutilgan echki qovurg’asi yoki yarim qovurg’a suyaklari",00204006001000000,"Final code for 00204006001",2025-08-13T20:28:57.305Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00204,"Qo’y yoki echki go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00204006,"Yangi, sovutilgan yoki muzlatilgan echki qovurg’asi yoki yarim qovurg’a suyaklari",00204006002,"Muzlatilgan echki qovurg’asi yoki yarim qovurg’a suyaklari",00204006002000000,"Final code for 00204006002",2025-08-13T20:28:57.638Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205001,"Bo’lingan, sovutilgan yoki muzlatilgan lahm ot go’shti",00205001001,"Yangi, sovutilgan ot go’shti",00205001001000000,"Final code for 00205001001",2025-08-13T20:28:58.200Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205001,"Bo’lingan, sovutilgan yoki muzlatilgan lahm ot go’shti",00205001005,"Muzlatilgan ot go’shti",00205001005000000,"Final code for 00205001005",2025-08-13T20:28:58.513Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205002,"Lahm ot go’shti",00205002001,"Yangi so’yilgan, sovutilgan lahm ot go’shti",00205002001000000,"Final code for 00205002001",2025-08-13T20:28:58.894Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205002,"Lahm ot go’shti",00205002002,"Muzlatilgan lahm ot go’shti",00205002002000000,"Final code for 00205002002",2025-08-13T20:28:59.214Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205002,"Lahm ot go’shti",00205002003,"Ot go’shtidan qiyma",00205002003000000,"Final code for 00205002003",2025-08-13T20:28:59.528Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205003,"Yangi, sovutilgan yoki muzlatilgan ot qovurg’asi yoki yarim qovurg’asi",00205003001,"Yangi so’yilgan, sovutilgan ot qovurg’asi yoki yarim qovurg’asi",00205003001000000,"Final code for 00205003001",2025-08-13T20:28:59.961Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205003,"Yangi, sovutilgan yoki muzlatilgan ot qovurg’asi yoki yarim qovurg’asi",00205003002,"Muzlatilgan ot qovurg’asi yoki yarim qovurg’asi",00205003002000000,"Final code for 00205003002",2025-08-13T20:29:00.277Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205004,"Ot, eshak va xachirlarning bo’lingan yangi, sovutilgan yoki muzlatilgan, suyakdan ajratilmagan",00205004001,"Bo’lingan yangi ot, eshak, xachir go’shti",00205004001000000,"Final code for 00205004001",2025-08-13T20:29:00.704Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205004,"Ot, eshak va xachirlarning bo’lingan yangi, sovutilgan yoki muzlatilgan, suyakdan ajratilmagan",00205004002,"Bo’lingan, muzlatilgan eshak, xachir go’shti",00205004002000000,"Final code for 00205004002",2025-08-13T20:29:01.017Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205005,"Ot, eshak yoki xachirning suyakdan ajratilgan go’sht",00205005001,"Yangi so’yilgan, sovutilgan, eshak, xachir suyaksiz go’shti",00205005001000000,"Final code for 00205005001",2025-08-13T20:29:01.473Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205005,"Ot, eshak yoki xachirning suyakdan ajratilgan go’sht",00205005002,"Muzlatilgan eshak, xachir go’shti",00205005002000000,"Final code for 00205005002",2025-08-13T20:29:01.786Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205006,"Eshaklar yoki xachirlarning tana va yarim tana go’shtlari",00205006001,"Yangi so’yilgan, eshak, xachir qovurg’a yoki yarim qovurg’asi",00205006001000000,"Final code for 00205006001",2025-08-13T20:29:02.217Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00205,"Otlar, eshaklar, yoki xachirlar go’shti yangi so’yilgan, sovutilgan yoki muzlatilgan",00205006,"Eshaklar yoki xachirlarning tana va yarim tana go’shtlari",00205006002,"Muzlatilgan ot, eshak, xachir qovurg’asi yoki yarim qovurg’a suyaklari",00205006002000000,"Final code for 00205006002",2025-08-13T20:29:02.524Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00206,"Yirik shoxli qoramol, cho’chqa, qo’y, echki, ot, eshak, xachirlarning ozuqabop mahsulotlari (yangi so’yilgan, sovutilgan yoki muzlatilgan)",00206001,"Yangi, sovutilgan yoki muzlatilgan qoramollar, cho’chqalar, qo’ylar, echkilar, otlar, eshaklar, xachirlar va ularning ichak-chovoqlari",00206001001,"Til",00206001001000000,"Final code for 00206001001",2025-08-13T20:29:03.073Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00206,"Yirik shoxli qoramol, cho’chqa, qo’y, echki, ot, eshak, xachirlarning ozuqabop mahsulotlari (yangi so’yilgan, sovutilgan yoki muzlatilgan)",00206001,"Yangi, sovutilgan yoki muzlatilgan qoramollar, cho’chqalar, qo’ylar, echkilar, otlar, eshaklar, xachirlar va ularning ichak-chovoqlari",00206001002,"Jigar",00206001002000000,"Final code for 00206001002",2025-08-13T20:29:03.379Z
002,"GO’SHT VA GO’SHTLI OZIQ-OVQAT SUBMAHSULOTLARI",00206,"Yirik shoxli qoramol, cho’chqa, qo’y, echki, ot, eshak, xachirlarning ozuqabop mahsulotlari (yangi so’yilgan, sovutilgan yoki muzlatilgan)",00206001,"Yangi, sovutilgan yoki muzlatilgan qoramollar, cho’chqalar, qo’ylar, echkilar, otlar, eshaklar, xachirlar va ularning ichak-chovoqlari",00206001003,"O’pka
",00206001003000000,"Final code for 00206001003",2025-08-13T20:29:03.804Z
